slug,name_zh,name_en,desc_zh,desc_en,category,category_zh,category_en,url,detail_url,tags,monthly_visits
"caiyun-fanyi","彩云小译","Caiyun Translate","彩云小译是支持中英日等多语互译的 AI 翻译工具，提供文字、文档、网页双语对照与同声传译，并配套浏览器插件、移动端与翻译 API。","Caiyun's AI translation tool supporting Chinese, English, Japanese and more, with text, document and bilingual web translation plus simultaneous interpretation, and a browser extension, mobile app and translation API.","edu-translate","学习辅助与翻译","Learning & Translation","https://fanyi.caiyunapp.com/","https://topxai.cn/ai/caiyun-fanyi","同传翻译 / 双语对照 / 文档翻译","493097"
"connected-papers","Connected Papers","Connected Papers","Connected Papers 是帮助研究者可视化探索学术文献的工具，输入一篇论文即可生成相关论文关系图谱，用于选题调研、查漏与构建参考文献。","Helps researchers explore academic literature visually: enter one paper and it builds a graph of related work, useful for surveying a topic, spotting gaps and assembling references.","edu-translate","学习辅助与翻译","Learning & Translation","https://www.connectedpapers.com/","https://topxai.cn/ai/connected-papers","文献图谱 / 论文关联 / 选题调研","600720"
"deepl","DeepL","DeepL","主打翻译准确度的 AI 翻译工具，支持文本、文档与语音翻译，提供术语表、语气与风格配置，官方称全球超 20 万家企业信赖，每天数百万人使用。","AI translation tool built around accuracy, supporting text, document and voice translation with glossaries and tone or style controls. Trusted by 200,000+ businesses and used by millions every day.","edu-translate","学习辅助与翻译","Learning & Translation","https://www.deepl.com/translator","https://topxai.cn/ai/deepl","翻译 / 外语 / 专业","99020000"
"deeplearning-ai","DeepLearning.AI","DeepLearning.AI","吴恩达创办的 AI 在线课程平台，超 700 万学员，从机器学习基础到生成式 AI、提示词工程与 Agentic AI 开发，提供专项课、短课、认证与会员体系。","Andrew Ng's AI course platform with 7M+ learners, spanning machine learning fundamentals to generative AI, prompt engineering and agentic AI development through specialisations, short courses, certificates and membership.","edu-translate","学习辅助与翻译","Learning & Translation","https://www.deeplearning.ai/","https://topxai.cn/ai/deeplearning-ai","学习 / 课程 / 吴恩达","2820000"
"doubao-aixue","豆包爱学","Doubao Learning","字节跳动推出的AI学习应用，提供拍题答疑、作文辅导等学习支持，采用订阅方式解锁更多使用次数，覆盖日常作业练习、写作批改与知识点讲解等场景。","ByteDance's AI learning app, offering photo-based problem solving and essay coaching. A subscription unlocks more usage, covering homework practice, writing feedback and concept explanations.","edu-translate","学习辅助与翻译","Learning & Translation","https://www.doubao.com/aixue","https://topxai.cn/ai/doubao-aixue","拍题答疑 / 作文辅导 / 字节跳动",""
"explainpaper","Explainpaper","Explainpaper","上传论文后划词即可获得通俗解释，可围绕整篇论文提问并自动生成要点洞察，官方称已有 40 万以上研究者使用，帮读者更快读懂艰涩文献。","Upload a paper and highlight any phrase for a plain-language explanation, ask questions about the whole paper and get automatic key insights. Used by 400k+ researchers.","edu-translate","学习辅助与翻译","Learning & Translation","https://www.explainpaper.com/","https://topxai.cn/ai/explainpaper","论文阅读 / 术语解释 / 学术","35180"
"glasp","Glasp","Glasp","Glasp 是面向研究者与学习者的网页与 PDF 高亮标注工具，可免费标注任意网页与文档、用 AI 总结 YouTube 视频，并把标注沉淀为可对话的个人知识库。","Web and PDF highlighting tool for researchers and learners: annotate any page or document for free, summarise YouTube videos with AI, and build the highlights into a chat-ready personal knowledge base.","edu-translate","学习辅助与翻译","Learning & Translation","https://glasp.co/","https://topxai.cn/ai/glasp","网页标注 / 知识整理 / 阅读批注","1291699"
"immersive-translate","沉浸式翻译","Immersive Translate","沉浸式翻译是国内开发者打造的双语对照 AI 翻译工具，内置 ChatGPT、DeepL、Gemini 等 20 余个翻译引擎，覆盖网页、PDF、视频字幕、图片与漫画的双向对照翻译。","Bilingual AI translation tool with 20+ engines including ChatGPT, DeepL and Gemini, covering two-column translation of web pages, PDFs, video subtitles, images and comics.","edu-translate","学习辅助与翻译","Learning & Translation","https://immersivetranslate.com/","https://topxai.cn/ai/immersive-translate","双语对照 / 网页翻译 / PDF翻译","3041652"
"khanmigo","Khanmigo","Khanmigo","Khanmigo 是可汗学院（非营利）打造的 AI 教学助手与家教，面向教师备课、学生批判性思维训练与家长作业辅导，覆盖数学、写作等多学科。","Khan Academy's AI teaching assistant and tutor, supporting teachers with lesson prep, students with critical-thinking practice and parents with homework help across maths, writing and more.","edu-translate","学习辅助与翻译","Learning & Translation","https://www.khanmigo.ai/","https://topxai.cn/ai/khanmigo","AI家教 / K12辅导 / 教师助手","174263"
"languagetool","LanguageTool","LanguageTool","LanguageTool 是支持 30 多种语言的语法与拼写检查工具，可校对语法、标点、大小写与风格，提供 AI 改写，并有浏览器扩展、邮件与办公插件、桌面应用和校对 API。","Grammar and spelling checker for 30+ languages covering grammar, punctuation, capitalisation and style, with AI rewriting, plus browser extensions, email and office plugins, a desktop app and a proofreading API.","edu-translate","学习辅助与翻译","Learning & Translation","https://languagetool.org/","https://topxai.cn/ai/languagetool","语法检查 / 多语言校对 / 写作规范","6025302"
"learnbuddy","LearnBuddy","LearnBuddy","腾讯出品的 AI 自主学习平台，官网称以专家分身伴学、生成专属课程并沉淀学习资产，可连接企业微信、腾讯文档、会议与知识库等办公工具。","","edu-translate","学习辅助与翻译","Learning & Translation","https://learningbuddy.tencent.com","https://topxai.cn/ai/learnbuddy","AI学习 / 自主学习 / 课程生成",""
"learnprompting","LearnPrompting","LearnPrompting","提示词工程学习平台，60+ 模块课程已翻译成 9 种语言，提供免费课程、认证体系与企业培训方案，官方称 300 万+ 人学习。","Prompt engineering learning platform with 60+ modules translated into nine languages, offering free courses, a certification track and enterprise training. 3M+ learners.","edu-translate","学习辅助与翻译","Learning & Translation","https://learnprompting.org/","https://topxai.cn/ai/learnprompting","学习 / 提示词 / 教程","209800"
"lgw","小绿鲸","Little Green Whale","面向科研人员的英文文献阅读器，提供学科化的翻译与解析能力，帮助快速读懂论文内容，官方称其信息安全与隐私管理通过国际标准认证，适合研究生与科研工作者。","English literature reader for researchers, with discipline-specific translation and parsing to get through papers quickly. Its information security and privacy management are certified to international standards.","edu-translate","学习辅助与翻译","Learning & Translation","https://www.xljsci.com/","https://topxai.cn/ai/lgw","文献翻译 / 科研工具 / 数据安全","48454"
"liulishuo","流利说","Liulishuo","英语流利说推出的AI英语学习产品，以人工智能老师提供口语练习与评测，结合自适应方式安排学习内容，面向希望练习口语与提升听说能力的成人学习者。","Liulishuo's AI English learning product, using an AI teacher for speaking practice and assessment with adaptive lesson sequencing, aimed at adults who want to improve spoken and listening skills.","edu-translate","学习辅助与翻译","Learning & Translation","https://www.liulishuo.com/","https://topxai.cn/ai/liulishuo","英语学习 / 口语评测 / 自适应","15335"
"pangzheng","庞征博引","庞征博引","把想学的东西写成连载的 AI 学习工具，官网称会先了解你的基础，再把主题写成一篇篇 5–10 分钟能读完的文章，支持边读边问。","","edu-translate","学习辅助与翻译","Learning & Translation","https://pangzhengboyin.com","https://topxai.cn/ai/pangzheng","AI学习 / 知识管理 / 自学工具",""
"reverso","Reverso","Reverso","Reverso 是主打语境例句的翻译与写作助手，官方称支持 25 种以上语言的文本与文档翻译，内置词典、同义词、动词变位与母语者发音，并提供 AI 拼写与语法检查。","Translation and writing assistant built around example sentences in context: text and document translation in 25+ languages, plus a dictionary, synonyms, verb conjugations, native-speaker pronunciation and AI spelling and grammar checking.","edu-translate","学习辅助与翻译","Learning & Translation","https://www.reverso.net/","https://topxai.cn/ai/reverso","翻译助手 / 语境例句 / 语法校对","29857246"
"scholarcy","Scholarcy","Scholarcy","Scholarcy 是面向学术论文的 AI 摘要与文献管理工具，可把论文、文章、教材与视频转成结构化摘要卡片，并支持引用整理与导出到笔记应用。","AI summarisation and literature tool for academic papers: turn papers, articles, textbooks and videos into structured summary cards, with reference management and export to note apps.","edu-translate","学习辅助与翻译","Learning & Translation","https://www.scholarcy.com/","https://topxai.cn/ai/scholarcy","论文摘要 / 文献速读 / 引用整理","159008"
